iso3,country,name,position,start_year,end_year,status,source_scraped,source_dataset,dataset_url
BHS,"Bahamas, The",James H. Smith,President / Governor,1987,1997,Histórico,http://centralbankbahamas.com/about_board.lasso,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BHS,"Bahamas, The",Julian W. Francis,President / Governor,1997,2005,Histórico,http://centralbankbahamas.com/about_board.lasso,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BHS,"Bahamas, The",Wendy M. Craigg,President / Governor,2005,2015,Histórico,http://centralbankbahamas.com/about_board.lasso,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BHS,"Bahamas, The",John A. Rolle,President / Governor,2016,En cargo,Actual,http://centralbankbahamas.com/about_board.lasso,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BHR,Bahrain,Shaikh Abdulla bin Khalifa Al Khalifa,President / Governor,1999,2001,Histórico,http://www.cbb.gov.bh,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BHR,Bahrain,Rasheed Mohammed Al Maraj,President / Governor,2005,En cargo,Actual,http://www.cbb.gov.bh,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,A.N. Hamidullah,President / Governor,1972,1974,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,A.K.N. Ahmed,President / Governor,1974,1976,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,M. Nurul Islam,President / Governor,1976,1987,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Shegufta Bakht Chaudhuri,President / Governor,1987,1992,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Khorshed Alam,President / Governor,1992,1996,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Lutfar Rahman Sarkar,President / Governor,1996,1998,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Mohammed Farashuddin,President / Governor,1998,2001,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Fakhruddin Ahmed,President / Governor,2001,2005,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Salehuddin Ahmed,President / Governor,2005,2009,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Atiur Rahman,President / Governor,2009,2016,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Fazle Kabir,President / Governor,2016,2022,Histórico,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BGD,Bangladesh,Abdur Rouf Talukder,President / Governor,2022,En cargo,Actual,http://www.bangladesh-bank.org/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEAC,Bank of Central African States,Christian Joudiou,President / Governor,1972,1978,Histórico,http://www.beac.int/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEAC,Bank of Central African States,Casimir Oye-Mba,President / Governor,1978,1990,Histórico,http://www.beac.int/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEAC,Bank of Central African States,Jean-Felix Mamalepot,President / Governor,1990,2007,Histórico,http://www.beac.int/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEAC,Bank of Central African States,Lucas Abaga Nchama,President / Governor,2010,2017,Histórico,http://www.beac.int/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEAC,Bank of Central African States,Abbas Mahamat Tolli,President / Governor,2017,En cargo,Actual,http://www.beac.int/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BRB,Barbados,Courtney Blackman,President / Governor,1972,1987,Histórico,http://www.centralbank.org.bb,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BRB,Barbados,Kurleigh King,President / Governor,1987,1992,Histórico,http://www.centralbank.org.bb,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BRB,Barbados,Calvin Springer,President / Governor,1992,1997,Histórico,http://www.centralbank.org.bb,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BRB,Barbados,Winston Cox,President / Governor,1997,1999,Histórico,http://www.centralbank.org.bb,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BRB,Barbados,Marion Williams,President / Governor,1999,2009,Histórico,http://www.centralbank.org.bb,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BRB,Barbados,Cleviston Haynes,President / Governor,2017,2023,Histórico,http://www.centralbank.org.bb,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BRB,Barbados,Kevin Greenidge,President / Governor,2023,En cargo,Actual,http://www.centralbank.org.bb,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLR,Belarus,Stanislav A. Bogdankevich,President / Governor,1991,1995,Histórico,http://www.nbrb.by/engl/today/board.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLR,Belarus,Tamara D. Vinnikova,President / Governor,1996,1997,Histórico,http://www.nbrb.by/engl/today/board.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLR,Belarus,Gennady S. Aleynikov,President / Governor,1997,1998,Histórico,http://www.nbrb.by/engl/today/board.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLR,Belarus,Pyotr P. Prakapovich,President / Governor,1998,2011,Histórico,http://www.nbrb.by/engl/today/board.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLR,Belarus,Nadezhda A. Yermakova,President / Governor,2011,2014,Histórico,http://www.nbrb.by/engl/today/board.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLR,Belarus,Pavel V. Kallaur,President / Governor,2014,En cargo,Actual,http://www.nbrb.by/engl/today/board.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Hubert Ansiaux,President / Governor,1957,1971,Histórico,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Robert Vandeputte,President / Governor,1971,1975,Histórico,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Cecil de Strycker,President / Governor,1975,1982,Histórico,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Jean Godeaux,President / Governor,1982,1989,Histórico,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Alfons Verplaetse,President / Governor,1989,1999,Histórico,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Guy Quaden,President / Governor,1999,2011,Histórico,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Luc Coene,President / Governor,2011,2015,Histórico,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Jan Smets,President / Governor,2015,2019,Histórico,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BEL,Belgium,Pierre Wunsch,President / Governor,2019,En cargo,Actual,http://www.nbb.be/pub/01_00_00_00_00/01_02_00_00_00/01_02_02_00_00.htm?l=de&t=bu,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Edney Cain,President / Governor,1982,1983,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Robert Swift,President / Governor,1983,1986,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Alan Slusher,President / Governor,1986,1990,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Edney Cain,President / Governor,1991,1991,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Keith Arnold,President / Governor,1992,2002,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Jorge Meliton Auil,President / Governor,2002,2003,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Sydney Campbell,President / Governor,2003,2008,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Glenford Ysaguirre,President / Governor,2008,2016,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Amb. A. Joy Grant,President / Governor,2016,2021,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Gustavo Manuel Vasquez,President / Governor,2021,2021,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BLZ,Belize,Kareem Michael,President / Governor,2021,2021,Histórico,http://www.centralbank.org.bz/services1.asp?service=Brief+History,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,C. Winston Kempe,President / Governor,1969,1973,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Dudley Butterfield,President / Governor,1973,1979,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Frederick Yearwood,President / Governor,1979,1982,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Davis Gibbons,President / Governor,1982,1986,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Charles Mann,President / Governor,1986,1992,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Mansfield Brock,President / Governor,1993,1998,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Alan Richardson,President / Governor,2007,2009,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Alan Cossar,President / Governor,2010,2013,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Jeremy Cox,President / Governor,2019,2021,Histórico,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BMU,Bermuda,Donald Scott,President / Governor,2021,En cargo,Actual,http://www.bma.bm/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BTN,Bhutan,Yeshey Zimba,President / Governor,1983,1986,Histórico,http://www.rma.org.bt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BTN,Bhutan,Bap Kesang,President / Governor,1987,1991,Histórico,http://www.rma.org.bt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BTN,Bhutan,Sonam Wangchuk,President / Governor,1992,2003,Histórico,http://www.rma.org.bt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BTN,Bhutan,Daw Tenzin,President / Governor,2003,2015,Histórico,http://www.rma.org.bt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BTN,Bhutan,Dasho Penjore,President / Governor,2015,En cargo,Actual,http://www.rma.org.bt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Jorge Jordán Ferrufino,President / Governor,1967,1969,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Oscar Vega López,President / Governor,1969,1970,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Wenceslao Alba Quiroz,President / Governor,1970,1971,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Arturo Nuñez del Prado,President / Governor,1971,1971,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Manuel Mercado Montero,President / Governor,1971,1972,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Luis Bedregal Rodo,President / Governor,1972,1972,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,José Justiniano Aguilera,President / Governor,1977,1978,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Miguel Fabbri Cohn,President / Governor,1978,1979,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Enrique García Ayaviri,President / Governor,1979,1979,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Marcelo Montero N. del P,President / Governor,1980,1981,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Guido Salinas,President / Governor,1981,1981,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Gonzalo Ruiz Ballivian,President / Governor,1982,1982,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Luis Viscarra Cruz,President / Governor,1982,1983,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Herbert Müller Costas,President / Governor,1983,1984,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Marcelo Zalles Barriga,President / Governor,1984,1984,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
BOL,Bolivia,Reynaldo Cardozo Arellano,President / Governor,1984,1985,Histórico,http://www.bcb.gob.bo/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
