iso3,name
ROU,Liviu Voinea
ROU,Maria Ene
ROU,Marin Dinu
ROU,Marin Lupu
ROU,Mugur Isarescu
ROU,Napoleon Pop
ROU,Nicolae Danila
ROU,Nicolae Dănilă
ROU,Petre Bălăceanu
ROU,Silviu Cerna
ROU,Tiberiu Moșoiu
ROU,Vasile Malinschi
ROU,Vasile Răuță
ROU,Virgiliu Stoenescu
RUS,Alexander Khandruyev
RUS,Alexander von Stieglitz
RUS,Alexey Arnoldovich Voilukov
RUS,Alexey Grichmanov
RUS,Alexey Guznov
RUS,Alexey Konshin
RUS,Alexey Poskonov
RUS,Alexey Tsismen
RUS,Alexey V. Ulyukayev
RUS,Alexey Yu
RUS,Alexey Zabotkin
RUS,Andrei Zverev
RUS,Andrey A. Kozlov
RUS,Andrey Kruzhalov
RUS,Aron Sheinman
RUS,Dmitry Skobelkin
RUS,Dmitry Tulin
RUS,Eduard Pleske
RUS,Elizaveta Danilova
RUS,Elvira Nebiullina
RUS,Evgeniy Lamanskiy
RUS,Gennadiy G. Melikyan
RUS,Gennady G. Melikyan
RUS,George Gavrilovic Matyukhin
RUS,Georgy I. Luntovsky
RUS,Georgy Pyatakov
RUS,German Zubarev
RUS,Ivan Shipov
RUS,Konstantin Borisovich Shor
RUS,Konstantin N. Korischenko
RUS,Ksenia Yudaeva
RUS,Lev Maryasin
RUS,Lyudmila I. Gudenko
RUS,Miefodiy Svieshnikov
RUS,Mikhail I. Sukhov
RUS,Mikhail Mamuta
RUS,Moissei Kalmanovich
RUS,N. Bulganin
RUS,Nadezhda Yuryevna Ivanova
RUS,Nikolai Bulganin
RUS,Nikolai Garetovsky
RUS,Nikolai K. Sokolov
RUS,Nikolai Tumanov
RUS,Oleg V. Vyugin
RUS,Olga Polyakova
RUS,Olga Skorobogatova
RUS,Philipp Gabunia
RUS,Ruslan Vesterovskiy
RUS,Sergei Dubinin
RUS,Sergey A. Shvetsov
RUS,Sergey Mikhaylovich Ignatyev
RUS,Solomon Kruglikov
RUS,T. V. Paramonova
RUS,V. V. Gerashchenko
RUS,Vasily Popov
RUS,Vasily Pozdyshev
RUS,Viktor Dementsev
RUS,Viktor Guerashchenko
RUS,Viktor N. Melnikov
RUS,Vladimir Alkhimov
RUS,Vladimir Chistyukhin
RUS,Vladislav K. Kontorovich
RUS,Yakov Golev
RUS,Yuliy Zhukovskiy
RUS,Yury Isaev
RUS,Zulfia Kakhrumanova
RWA,Augustin Ruzindana
RWA,Claver Gatete
RWA,Denis Ntirugirimbabazi
RWA,Dr. Justin Nsengiyumva
RWA,Francois Kanimba
RWA,Francois Mutemberezi
RWA,Gérard Niyitegeka
RWA,Hattori
RWA,J. A Brandon
RWA,J.B. Birara
RWA,John Rwangombwa
RWA,Monique Nsanzabanganwa
RWA,Soraya Hakuziyaremye
SAU,Abdulaziz Al-Quraishi
SAU,Abdulrahman A. Al-Hamidy
SAU,Ahmed Alkholifey
SAU,Al-Sayari
SAU,Anwar Ali
SAU,Ayman Alsayari
SAU,Dr. Fahad Almubarak
SAU,Fahad Almubarak
SAU,George A. Blowers
SAU,Ibrahim Al-Nassar
SAU,Khaled Ahmed Al Juffali
SAU,Muhammed Al-Jasser
SAU,Ralph Standish
SAU,Ziad Al-Yousef
SDN,Abdall Hassan Ahmed
SDN,Abdelateef Hassan
SDN,Abdelrahim Mayrgani
SDN,Abdelrahman Hassan Abdelrahman Hashim
SDN,Awad Abdel Magied Aburiesh
SDN,Badr El-Din Mahmoud Abbas
SDN,Burai Siddig Ali Ahmed
SDN,Elsaikh Hassan Belail
SDN,Elsayid Elfeel
SDN,Elshaik SidAhmed Elshaikh
SDN,Faroug Ibrahim Elmagbool
SDN,Hussein Albasha
SDN,Hussein Yahia Jangool
SDN,Hussein Yahya Jangoul
SDN,Ibrahim Mohammed Ali Nimir
SDN,Ismail el-misbah Mekki hamad
SDN,Mamoun Beheiry
SDN,Mohamed Alabdein
SDN,Mohamed Khair Ahmed Elzubair
SDN,Mohamed Kheir El-Zubeir
SDN,Mr. Hazim Abdegadir Ahmed Babiker
SDN,Sabir Mohammed El-Hassan
SDN,Sabir Mohammed Hassan
SEN,Adama Diaw
SEN,Adama Racine Sow
SEN,Aliou Faye
SEN,Oulimata Sarr
SGP,Alvin Tan
SGP,Barney Lau
SGP,Chaly Kheong
SGP,Chan Sek Keong
SGP,Chan Seng Onn
SGP,Chao Hick Tin
SGP,Chee Hong Tat
SGP,Chia Der Jiun
SGP,Edward Robinson
SGP,Gan Yong
SGP,Goh Chok Tong
SGP,Goh Keng Swee
SGP,Heng Keat
SGP,Heng Swee Keat
SGP,Hon Sui Sen
SGP,John Horsley Palmer
SGP,Koh Yong Guan
SGP,Lam Chuan Leong
SGP,Lawrence Wong
SGP,Lee Ek Tieng
SGP,Lee Hsien Loong
SGP,Lim Chee Onn
SGP,Lim Cheng Teck
SGP,Lim Hng Kiang
SGP,Lim Kiang
SGP,Lim Siong Guan
SGP,Lucien Wong Yuen Kuai
SGP,Ng Nam Sin
SGP,Ong Kung
SGP,Peter Ong Boon Kwee
SGP,Philip N. Pillai
SGP,Quek Tiat
SGP,Ravi Menon
SGP,Richard Hu
SGP,Shane Francis Tregillis
SGP,Sundaresh Menon
SGP,Susan Soh
SGP,Tan Chorh Chuan
SGP,Tan How
SGP,Tan See Leng
SGP,Teo Ming Kian
SGP,Teo Swee Lian
SGP,Tharman Shanmugaratnan
SGP,Vijaya Rajah
SGP,Walter Woon Cheong Ming
SGP,Yeo Lian Sim
SLB,Anthony V. Hughes
SLB,Barry A. Longmuir
SLB,Denton Rarawa
SLB,Gane A. Simbe
SLB,John G. FG. Palfrey
SLB,Luke Forau
SLB,Philip Coney
SLB,Rick Houenipwela
SLB,Rick N Houenipwela
SLE,Abdul Rahman Turay
SLE,Andrina Coker
SLE,Arthur Salaco Christopher Johnson
SLE,Christian Kargbo
SLE,Gordon E. Hall
SLE,Ibrahim L. Stevens
SLE,James David Rogers
SLE,James Sanpha Koroma
SLE,Jim Fornah
SLE,Joseph Tucker
SLE,Kelfala Kallon
SLE,Melvin Tucker
SLE,Mohamed Fofana
SLE,Momodu L. Kargbo
SLE,Patrick Saidu Conteh
SLE,Samuel Bamidele Nicol-Cole
SLE,Samuel Lansana Bangura
SLE,Samura Kamara
SLE,Sheku Sambadeen Sesay
SLE,Sheku Sesay
SLE,Stephen Mustapha Swaray
SLE,Tapsiru L. Dainkeh
SLE,Victor Bruce
SLV,Alberto Benítez Bonilla
SLV,Alfonso Moisés Beatriz
SLV,Carlos Federico Paredes
SLV,Carlos J. Canessa
SLV,Douglas Fuentes
SLV,Edgardo Suárez Contreras
SLV,Gino Rolando Bettaglio
SLV,Guillermo Hidalgo Qüehl
SLV,Luis Alfaro Durán
SLV,Luz María de Portillo
SLV,Manuel López Harrison
SLV,Marta Evelyn de Rivera
SLV,Maurice Choussy Rusconi
SLV,Mauricio Antonio Gallardo
SLV,Nicolas Martinez
SLV,Oscar Cabrera Melgar
SLV,Pedro Abelardo Delgado
SLV,Rafael Barraza
SLV,Roberto Orellana Milla
SLV,Víctor Hugo Hurtarte
SMR,Antonio Valenti
SMR,Berardi Orietta
SMR,Biagio Bossone
SMR,Catia Tomasetti
SMR,Renato Clarizia
SOM,Abdi Aden Mohamed
SOM,Abdi Haji Abicar
SOM,Abdirahman Abdullahi
SOM,"Abdullahi Ahmed Addow,"
SOM,Abdullahi Jama Ali
SOM,Abdurahman Nur Herzi
SOM,Abdusalam H. Omer
SOM,Ali Abdi Amalow
SOM,Bashir Isse
SOM,"In abeyance,"
SOM,Mahmamud Mohamed Ulusow
SOM,Mahmud Muhommad Nur
SOM,Mohamud Jama Ahmed
SOM,Omar Ahmed Omar
SOM,Yussur A.F. Abrar
SRB,Ana Gligorijević
SRB,Bojan Markovi
SRB,Bojan Markovic
SRB,Dejan Soskik
SRB,Diana Dragutinović
SRB,Dragana Stani
SRB,Dušan Stojanović
SRB,Kori Udovički Kori
SRB,Mira Eric-Jovic
SRB,Mlađan Dinkić
SRB,Radovan Jelašić
SRB,Veselin Pjei
SRB,Vesna Arsić
SRB,Zeljko Jovi
SRB,Zeljko Jovic
SSD,Addis Ababa Othow
SSD,Andrew Aleu Madut
SSD,Dier Ngor
SSD,Elijah Malok Aleng
SSD,Gamal Abdalla Wani
SSD,James Alic Garang
SSD,Johnny Ohisa Damian
SSD,Kornelio Koriom Mayik
SSD,Moses Deng
SSD,Othom Rago Ajak
STP,Alvaro Joao Santiago
STP,Americo Barros
STP,Americo Ramos
STP,Arlindo Afonso Carvalho
STP,Dr. Adelino Castelo David
STP,Dr. Carlos Quaresma Batista de Sousa
STP,Dra. Maria Do Carmo Trovoada Pires de Carvalho Silveira
STP,Ginésio Valentim Afonso da Mata
STP,Hildeberto Mário do Nascimento Séca
STP,Hélio Silva Almeida
STP,Manuel de Nazaré Mendes
STP,Prudêncio Rita de Oliveira Rita
STP,Victor Manuel Lopes Correia
SUR,Gillmore Hoefdraad
SUR,Glenn H. Gersie
SUR,Goedschalk
SUR,Maurice Roemer
SUR,Robert Trikt
SUR,Rudolf Groenman
SUR,Sedney
SUR,Telting
SUR,de Miranda
SVK,Elena Kohútiková
SVK,Ivan Sramko
SVK,Jozef Makuch
SVK,Jozef Makúch
SVK,Jozef Mudrik
SVK,Ján Tóth
SVK,Karol Mrva
SVK,Ladislav Balko
SVK,Marian Jusko
SVK,Marian Tkac
SVK,Martin Barto
SVK,Milan Horváth
SVK,Milena Koreňová
SVK,Peter Kazimir
SVK,Peter Ševčovic
SVK,Tibor Kašiak
SVK,Udovit Odor
SVK,Viliam Ostrožlík
SVK,Vladimir Masar
SVK,Vladimír Dvořáček
SVN,Andrej Rant
SVN,Bo_x0014_stjan Jazbec
SVN,Bostjan Jazbec
SVN,Botjan Vasle
SVN,Bozo Jasovic
SVN,Darko Bohnec
SVN,Dr. Marko Kranjec
SVN,Dr.France Arhar
SVN,Ivan Ribnikar
SVN,Mitja Gaspari
SVN,Primož Dolenc
SVN,Tina Umer
SVN,Tina Zumer
SWE,Aino Bunge
SWE,Anna Breman
SWE,Anna Seim
SWE,Bengt Dennis
SWE,Carl-Henrik Nordlander
SWE,Cecilia Skingsley
SWE,Erik Thedéen
SWE,Göran Hjelm
SWE,Henry Ohlsson
SWE,Irma Rosenberg
SWE,Karolina Ekholm
SWE,Kerstin Hessius
SWE,Kerstin af Jochnick
SWE,Klas Böök
SWE,Krister Wickman
SWE,Kristina Persson
SWE,Lars E.O. Svensson
SWE,Lars Heikensten
SWE,Lars Nyberg
SWE,Lars Wohlin
SWE,Martin Flodn
SWE,Mats Lemne
SWE,Per Jansson
SWE,Per Åsbrink
SWE,Stefan Ingves
SWE,Susanne Eberstein
SWE,Svante Öberg
SWE,Urban Bäckström
SWE,Villy Bergström
SWZ,James Nxumalo
SWZ,Martin Dlamini
SWZ,Mayisela
SWZ,Nxumalo
SWZ,Ockenden
SWZ,Oliver
SWZ,Phil Mnisi
SWZ,S.G. Mdluli
SYC,Aboo Aumeeruddy Aumeeruddy
SYC,Caroline Abel
SYC,Francis Chang Leng
SYC,Francis Chang-Leng
SYC,Guy Morel
SYC,Norman Weber
SYC,Pierre Laporte
SYR,Abdulkader Husrieh
SYR,Adib Mayaleh
SYR,Adib Mayaleh Accad
SYR,Bashar Kabbarah
SYR,Dr. Duraid Durgham
SYR,Hazem Karfoul
SYR,Hisham Mutawalli
SYR,Hosni Al Sawaf
SYR,Izzat Traboulsi
SYR,Maysaa Sabreen
SYR,Mohammad Al Sharif
SYR,Mohammed Issam Hazima
SYR,Nasouh Al Dakkak
SYR,Nourallah Nourallah
SYR,Rifaat Al Akkad
SYR,Taysir al-Arbini
TCD,Abbas Tolli
TCD,Yvon Sana Bangui
TGO,Abdoulaye Fadiga
TGO,Jean-Baptiste Compaoré
TGO,Justin Damo Baro
TGO,Mawuli Kodjovi Couchoro
TGO,Mongo Aharhkpessou
TGO,Philippe-Henri Dakoury-Tabley
TGO,Robert Julienne
THA,Alisara Mahasandana
THA,Allen Gee
THA,Ampon Kittiampon
THA,Apichai Boontherawara
THA,Arkhom Termpittayapaisith
THA,Atchana Waiquamdee
THA,Bandid Nijathaworn
THA,Chaiwat Wiboonsawat
THA,Chote Kunakasem
THA,Dr. ​Veerathai Santiprabhob
THA,Jote Guna-Kasem
THA,Kamjorn Satirakul
THA,Kanit Sangsubhan
THA,Kasem Sripayak
THA,Kasem Sriphayak
THA,Krirk Vanikkul
THA,Leng Srisomwong
THA,Leng Srisomwongse
THA,M.R. Chatu Mongol Sonakul
THA,Mathee Supapongse
THA,Mom Luang Dej Sanitwong
THA,Mr. Bisudhi Nimmanhaemin
THA,Mr. Chaiyawat Wibulswasdi
THA,Mr. Chavalit Thanachanan
THA,Mr. Kamchorn Sathirakul
THA,Mr. Nukul Prachuabmoh
THA,Mr. Snoh Unakul
THA,Mr. Vijit Supinit
THA,Mrs. Tarisa Watanagase
THA,Narongchai Akrasanee
THA,Nukul Prachuapmoh
THA,Paiboon Kittisrikangwan
THA,Pakorn Ayudhya
THA,Piti Disyatat
THA,Pongpen Ruengvirayudh
THA,Porametee Vimolsiri
THA,Praipol Koomsup
THA,Prasarn Trairatworakul
THA,Prince Vivadhanajaya
THA,Puey Ungphakorn
THA,Rajawongse Pridiyathorn Devakun
THA,Rapee Sucharitakul
THA,Roengchai Marakanon
THA,Roong Mallikamas
THA,Roongrote Rangsiyopash
THA,Santitarn Sathirathai
THA,Serm Winitchaikul
THA,Sethaput Suthiwartnarueput
THA,Setthaput Suthiwatanaruput
THA,Sione Kioa
THA,Siosi Cocker Mafi
THA,Siosiua 'Utoikamanu
THA,Siri Ganjarerndee
THA,Somchai Jitsuchon
THA,Somchai Sujjapongse
THA,Sorasit Soontornkes
THA,Subhak Siwaraksa
THA,Suchada Kirakul
THA,Suwannee Jatsadasak
THA,Tanya Sirivedhin
THA,Tarisa Watanagase
THA,Thirachai Phuvanatnaranubala
THA,Tongurai Limpiti
THA,Vachira Arromdee
THA,Veerathai Santiprabhob
THA,Vitai Ratanakorn
TJK,Abdujabbor Shirinov
TJK,Firdavs Tolibzoda
TJK,Hokim Kholiqzoda
TJK,Jamshed Nurmahmadzoda
TJK,Kayum Kavmiddinov
TJK,Murodali Alimardon
TJK,Murodali Alimardonov
TJK,Sharif Rahimzoda
TJK,Tukhtaboy Gafarov
TJK,Yusufiyon Jamshed
TKM,"Amandurdy Bordzhakov,"
TKM,Gadyrgeldi Mushshikov
TKM,Gadyrgeldi Mussikow
TKM,Geldimyrat Abylov
TKM,Gochmurad Muradov
TKM,"Gochmyrad Myradov,"
TKM,Guvanchmyrat Goklenov
TKM,"Hudajberdy Orazov,"
TKM,Jumamyrat Annaorazow
TKM,Jumaniyaz Annaorazov
TKM,Merdan Annadurdiyev
TKM,Myratniyaz Berdiyew
TKM,"Nazar Saparov,"
TKM,"Seitbay Gandimov,"
TKM,"Shekersoltan Mukhammedova,"
TKM,Toyly Malikov
TKM,Tuvakmamed Japarov
TKM,Tuvakmammet Japarov
TLS,Abraao Vasconcelos
TLS,Hélder Lopes
TLS,Sara Lobo Brites
TON,Inia Naiyaga
TON,Jessie Cocker
TON,S.T.T. Utoikamanu
TON,Sione Kioa
TON,Siosi Cocker Mafi
TON,Tatafu Moeaki
TTO,Alexander McLeod
TTO,Alvin Hilaire
TTO,Amoy Chang Fong
TTO,Clint Ramcharan
TTO,Davendranath Tancoo
TTO,Dr. Anne‑Marie Mohammed
TTO,Dr. Indera Sagewan
TTO,Dr. Sandra Sookram
TTO,Euric Bobb
TTO,Ewart S. Williams
TTO,Ewart Williams
TTO,Joan John
TTO,John Pierce
TTO,Jwala Rambarran
TTO,Larry Howai
TTO,Luana Boyack
TTO,Patrick Watson
TTO,Rolph Balgobin
TTO,Selwyn Cudjoe
TTO,Steve Seetahal
TTO,Surendra Arjoon
TTO,Thomas Evans
TTO,Trevor Byer
TTO,Victor Bruce
TTO,Vishnu Dhanpaul
TTO,Vyjanti Beharry
TTO,Wayne Tikah
TTO,William Demas
TTO,Winston Dookeran
TTO,Winston Thompson
TUN,Abdelmalek Saadaoui
TUN,Ahmed Abdelkefi
TUN,Ali Zouaoui
TUN,Amel Mdini
TUN,Beji Hamda
TUN,Brahim Saada
TUN,Chaker Soltani
TUN,Chedly Ayari
TUN,Ezzeddine Ben Mustapha
TUN,Fethi Nouri
TUN,Fethi Zouhair Nouri
TUN,Ghazi Ben Ahmed
TUN,Hedi Zar
TUN,Hédi Djilani
TUN,Hédi Nouira
TUN,Kaouther Babia
TUN,Khelil
TUN,Lamia Boujnah Zribi
TUN,Marouane Abassi
TUN,Melle Najoua Khrayef
TUN,Mohamed Aziz Miled
TUN,Mohamed Bousbia
TUN,Mohamed Daouas
TUN,Mohamed Fekih Ahmed
TUN,Mohamed Ghenima
TUN,Mohamed Nouri Jouini
TUN,Mohamed Rekik
TUN,Mohamed Salah Rejeb
TUN,Moncef Belkhodja
TUN,Mondher Bellalah
TUN,Mongi Safra
TUN,Mustapha Kamel Nabli
TUN,Nadia Gamha
TUN,Radhi Meddeb
TUN,Ridha Touiti
TUN,Sadok Attia
TUN,Salah Essayel
TUN,Selma Bellagha
TUN,Skhiri
TUN,Slaheddine Makhlouf
TUN,Taoufik Bakkar
TUR,Abdullah Yavas
TUR,Ahmet Faruk Aysan
TUR,Bilsay Kuruç
TUR,Burhan Goklemez
TUR,Cafer Tayyar Sadıklar
TUR,Dr. Bülent Gültekin
TUR,Dr. Rüşdü Saracoğlu
TUR,Durmuş Yılmaz
TUR,Emrah Şener
TUR,Erdem Başçı
TUR,Erkan Kilimci
TUR,Ertan Aydın
TUR,Fatih Karahan
TUR,Fatih Özatay
TUR,Gazi Ercel
TUR,Gazi Erel
TUR,Güven Sak
TUR,Hafize Gaye Erkan
TUR,I. Hakki Aydinoğlu
TUR,M. Naim Talu
TUR,M.Ibrahim Turhan
TUR,Mehmet Yorukoglu
TUR,Memduh Güpgüpoğlu
TUR,Murat Uysal
TUR,Murat Çetinkaya
TUR,Naci Ağbal
TUR,Necati Sahin
TUR,Omer Duman
TUR,Osman Şiklar
TUR,Osman Şıklar
TUR,Sedef Ayalp
TUR,Süreyya Serdengecti
TUR,Şükrü Binay
TUR,Turalay Kenc
TUR,Yaman Törüner
TUR,Yavuz Canevi
TUR,Yusuf Tuna
TUR,İsmail Hakkı Aydınoğlu
TUR,Şahap Kavcıoğlu
TWN,Chang Chi-cheng
TWN,Chang Kia-ngau
TWN,Fa-Chin Liang
TWN,Fred S.C. Chen
TWN,Gary K.L. Tseng
TWN,Hsieh Sam-chung
TWN,Hsu Po-yuan
TWN,Liang Kuo-shu
TWN,Liu Kong-yun
TWN,Perng Fai-nan
TWN,Sheu Yuan-dong
TWN,Tsuyee Pei
TWN,Yang Chinlong
TWN,Yi-Hsiung Hsu
TWN,Yu Hung-chun
TWN,Yu Kuo-hwa
TZA,Abdulrahman Rashid
TZA,Ali Mufuruki
TZA,Amina K. Shaaban
TZA,Benno Ndulu
TZA,Bruno Ndunguru
TZA,Charles Nyirabu
TZA,Daudi Ballali
TZA,Dr. Idris M. Rashidi
TZA,Dr. Rahma Salim Mahfoudh
TZA,Edwin I. Mtei
TZA,Emmanuel Tutuba
TZA,Enos Bukuku
TZA,Esther Mkwizu
TZA,Gilman Rutihinda
TZA,Haidari Amani
TZA,Joseph L. Semboja
TZA,Joseph T. Nagu
TZA,Juma H. Reli
TZA,Khamis Mussa Omar
TZA,Lila Mkila
TZA,Michael N. Shirima
TZA,Mohammed H. Mbaye
TZA,Natu Mwamba
TZA,Omar Mussa
TZA,Prof Luoga
TZA,Ramadhani Khijjah
TZA,Salum Shamte
TZA,Yona S. Killagane
UGA,Augustus Nuwagaba
UGA,David Opiokello
UGA,Emmanuel Tumussimemutebile
UGA,Joseph Mary Mubiru
UGA,Kajura
UGA,Kibirango
UGA,Kiggundu
UGA,Kikonyogo
UGA,Louis Kasekende
UGA,Margaret Mwanakatwe
UGA,Michael Atingi‑Ego
UGA,Moses Ssemyano Kiingi
UGA,Nkojo
UGA,Onegi Obel
UGA,Patrick Kaberenge
UKR,Anatolii Baranin
UKR,Anatolii Barsukov
UKR,Anatolii Fedorenko
UKR,Anatoliy Halchynskyi
UKR,Anatoliy Shapovalov
UKR,Andriy Pyshnyy
UKR,Arseniy Yatsenyuk
UKR,Bohdan Danylyshyn
UKR,Borys V.Prykhodko
UKR,Dmytro Sologub
UKR,Ernest Haliev
UKR,Fedir I. Shpyh
UKR,Hennadii Shemshuchenko
UKR,Ihor F. Sharov
UKR,Ihor Mityukov
UKR,Ihor Mykolaiovych Prasolov
UKR,Ihor O. Yushko
UKR,Ihor Pluzhnykov
UKR,Ihor Viacheslavovych Sorkin
UKR,Iryna Mykhailivna Akimova
UKR,Kateryna Rozhkova
UKR,Kyrylo Shevchenko
UKR,Mykola Onischuk
UKR,Mykola P. Butko
UKR,Oleksandr Dubov
UKR,Olena Shcherbakova
UKR,Olexander I. Kiryyev
UKR,Pavlo Ivanovych Haidutskyi
UKR,Petro O. Poroshenko
UKR,Petro Sabluk
UKR,Roman Vasyl’ovych Shpek
UKR,Sergiy Arbuzov
UKR,Sergiy Nikolaychuk
UKR,Serhii Buriak
UKR,Serhii H. Osyka
UKR,Serhii Liovochkin
UKR,Serhiy Leonidovych Tihipko
UKR,Stepan Kubiv
UKR,Trokhym Kovalchuk
UKR,Tymofiy S. Mylovanov
UKR,Vadym Hetman
UKR,Valerii B. Alioshyn
UKR,Valerii B. Alloshyn
UKR,Valerii Heiets
UKR,Valerii Ivanovych Khoroshkovskyi
UKR,Valerii Khoroshkovskyi
UKR,Valeriia O. Gontareva
UKR,Vasyl Furman
UKR,Vasyl Horbal
UKR,Viktor Koziuk
UKR,Viktor Mykhailovych Fedosov
UKR,Viktor Yushchenko
UKR,Vira I. Rychakivska
UKR,Vitalii Lomakovych
UKR,Volodymyr Lepushynskyi
UKR,Volodymyr Matvienko
UKR,Volodymyr S. Stelmakh
UKR,Yakiv Smoliy
UKR,Yakiv Smolly
UKR,Yulia Tymoshenko
UKR,Yurii Haida
UKR,Yurii Heletii
UKR,Yurii Kolobov
UKR,Yurii Polunieiev
URY,Alberto Fermín Zubiría
URY,Alberto Graña
URY,Alejandro Gallinal
URY,Alfredo Baldomir
URY,Andrés Martínez Trueba
URY,Armando R. Malet
URY,Cancela
URY,Carlos E. Ricci
URY,Carlos Snguinetti
URY,Claudio Williman
URY,César Failache
URY,César Rodríguez Batlle
URY,Daniel H. Martins
URY,Diego Labat
URY,Dr. Jorge Echevarria Leunda
URY,Enrique Braga Silva
URY,Enrique V. Iglesias
URY,Eva Holz
URY,Francisco Forteza
URY,Francisco Podesta
URY,Gabriel Terra
URY,Guillermo Tolosa
URY,Humberto Capote
URY,Javier Mendivil
URY,Jorge Echeverría
URY,Jorge Gamarra
URY,Jorge West
URY,José Diaz
URY,José Pedro Aramendía
URY,José Serrato
URY,Jpsé María Puppo
URY,Juan Carlos Protasi
URY,Juan Pedro Amestoy
URY,Julio Solsona Flores
URY,Julio de Brun Mascheroni
URY,Mario Bergara
URY,Mario Bergara Duque
URY,Mario Fullgraff
URY,Martin Inthamoussu
URY,Miguel Vieytes
URY,Nilo R. Marquez
URY,Pedro Aramendía
URY,Ramon Diaz Gaspar
URY,Ricardo Pascale
URY,Rosario Medero
URY,Solano Amilivia
URY,Wahington Ribeiro
URY,Washington Ribeiro
USA,Abbot Mills
USA,Adriana D. Kugler
USA,Ahmed Fahour
USA,Alan Greenspan
USA,Alan S. Blinder
USA,Albert Strauss
USA,Alberto Musalem
USA,Alexander Korovushkin
USA,Alfred H. Williams
USA,Alfred L. Aiken
USA,Alice M. Rivlin
USA,Allan Sproul
USA,Andrew F. Brimmer
USA,Andrew G Thorburn
USA,Ann Sherry
USA,Anna Paulson
USA,Anne Loveridge
USA,Anthony M. Santomero
USA,Anthony M. Solomon
USA,Anthony Yuen
USA,Archibald C. Kains
USA,Arthur F. Burns
USA,Athanasios Orphanides
USA,Aubrey N. Heflin
USA,Aunauth Beejadhur
USA,Austan Goolsbee
USA,Barbara Kolm
USA,Ben Bernanke
USA,Ben S. Bernanke
USA,Bernie Fraser
USA,Beth Hammack
USA,Bob Johnston
USA,Brian Clark
USA,Brian Loton
USA,Bruce Dunstan Watson
USA,Bruce K. MacLaury
USA,Buckner A. McKinney
USA,C. Canby Balderston
USA,C. E. Earhart
USA,Cameron A Clyne
USA,Carl E. Allen
USA,Carter Glass
USA,Catherine M Walter
USA,Cathy E. Minehan
USA,Charis Gavrielides
USA,Charles Evans
USA,Charles I. Plosser
USA,Charles J. Rhoads
USA,Charles J. Scanlon
USA,Charles N. Shepardson
USA,Charles S. Hamlin
USA,Chester C. Davis
USA,Christakis Stephani
USA,Christodoulos K. Christodoulou
USA,Christopher Waller
USA,Chrystalla Georghadji
USA,Claus Raidl
USA,Clifford S. Young
USA,Daleep Singh
USA,Daniel Gilbert
USA,Daniel Richard Crissinger
USA,Darryl R. Francis
USA,David Alexander Tange Dickins
USA,David C. Biggs
USA,David C. Wills
USA,David M. Lilly
USA,David P. Eastburn
USA,"David W. Mullins, Jr."
USA,Delos C. Johns
USA,Dennis P. Lockhart
USA,Donald Argus
USA,Donald L. Kohn
USA,Douglas Mckay
USA,E. Gerald Corrigan
USA,E. P. Passmore
USA,Edmund Platt
USA,Eduard Schock
USA,Edward A. Wayne
USA,Edward D Tweddell
USA,Edward G. Boehne
USA,Edward H. Cunningham
USA,Edward L. Norton
USA,Edward M. Gramlich
USA,Edward W. Kelley
USA,Elizabeth A. Duke
USA,Elvadore R. Fancher
USA,Elvira Nabiullina
USA,Emmett J. Rice
USA,Eric Rosengren
USA,Ernest G. Draper
USA,Ernest T. Baughman
USA,Esther George
USA,Eugen Margarétha
USA,Eugene I. Meyer
USA,Eugene R. Black
USA,Ewald Nowotny
USA,Frank Blount
USA,Frank E. Morris
USA,Frank J Cicutto
USA,Frederic A. Delano
USA,Frederick H. Schultz
USA,Frederick L. Deming
USA,G. William Miller
USA,Gary H. Stern
USA,Gennady Aleynikov
USA,Geoffrey A Tomlinson
USA,George H. Clay
USA,George H. Ellis
USA,George H. Hamilton
USA,George J. Schaller
USA,George J. Seay
USA,George King
USA,George L. Harrison
USA,George R. James
USA,George W. Mitchell
USA,George W. Norris
USA,Georgy Matyukhin
USA,Glenn Stevens
USA,Goorpersad Bunwaree
USA,Gottfried Haber
USA,H. Gavin Leedy
USA,H. Robert Heller
USA,Hans Kloss
USA,Harald Mahrer
USA,Harold C. Patterson
USA,Harry A. Shuford
USA,Helen Mucciolo
USA,Hellmuth Klauhs
USA,Henry A. Moehlenpah
USA,Henry C. Wallich
USA,Herbert Coombs
USA,Herbert Schimetschek
USA,Hermann N. Mangels
USA,Hugh Armitage
USA,Hugh D. Galusha Jr.
USA,Hugh Leach
USA,Ian Macfarlane
USA,Indurduth Ramphul
USA,Ira Clerk
USA,J Broaddus
USA,J. Alfred Broaddus Jr.
USA,J. Charles Partee
USA,J. Dewey Daane
USA,J.J. Thomas
USA,Jack Guynn
USA,James B. McDougal
USA,James Bullard
USA,James Francis Thaddeus O'Connor
USA,James H. Oltman
USA,James K. Lynch
USA,James L. Robertson
USA,Janet L. Yellen
USA,Jeffrey M. Bucher
USA,Jeffrey Schmid
USA,Jennifer Scanlon
USA,Jeremy C. Stein
USA,Jerome Powell
USA,Jerry L. Jordan
USA,Jillian Segal
USA,Jo Zach Miller Jr.
USA,John A Waller
USA,John E. Sheehan
USA,John G Thorn
USA,John J. Balles
USA,John K. McKee
USA,John N. Peyton
USA,John P. LaWare
USA,John R. Mitchell
USA,John S. Sinclair
USA,John Skelton Williams
USA,John U. Calkins
USA,John Williams
